"id","stocktake_id","product_id","stock_location_shelf_id","stocktake_product_qty","seasonal_storage_box_id","stocktake_product_date_created","stocktake_product_date_modified"
352,NULL,7370,NULL,6,62,"2015-11-01 12:26:19","2015-11-01 12:26:26"
353,NULL,7361,NULL,7,62,"2015-11-01 12:27:00","2015-11-01 12:27:04"
354,NULL,7360,NULL,4,62,"2015-11-01 12:27:14","2015-11-01 12:27:20"
355,NULL,7367,NULL,5,62,"2015-11-01 12:27:47","2015-11-01 12:27:51"
356,NULL,7362,NULL,7,62,"2015-11-01 12:28:17","2015-11-01 12:28:21"
357,NULL,7358,NULL,11,62,"2015-11-01 12:28:44","2015-11-01 12:28:48"
358,NULL,7425,NULL,24,63,"2015-11-01 12:34:38","2015-11-01 12:34:38"
359,NULL,7340,NULL,48,63,"2015-11-01 12:35:09","2015-11-01 12:35:22"
360,NULL,7327,NULL,48,63,"2015-11-01 12:35:33","2015-11-01 12:35:40"
361,NULL,7329,NULL,13,63,"2015-11-01 12:36:02","2015-11-01 12:36:20"
362,NULL,7426,NULL,1,63,"2015-11-01 12:37:57","2015-11-01 12:37:57"
363,NULL,7427,NULL,5,63,"2015-11-01 12:39:24","2015-11-01 12:39:24"
364,NULL,1184,NULL,8,63,"2015-11-01 12:40:23","2015-11-01 12:40:34"
365,NULL,7392,NULL,26,64,"2015-11-01 12:44:58","2015-11-01 12:45:03"
366,NULL,7393,NULL,23,64,"2015-11-01 12:45:33","2015-11-01 12:45:37"
367,NULL,7380,NULL,12,64,"2015-11-01 12:47:25","2015-11-01 12:47:30"
368,NULL,7421,NULL,22,65,"2015-11-01 12:52:48","2015-11-01 12:54:04"
369,NULL,7422,NULL,6,65,"2015-11-01 12:55:10","2015-11-01 12:55:14"
370,NULL,7326,NULL,27,65,"2015-11-01 12:56:28","2015-11-01 12:56:34"
371,NULL,7340,NULL,13,66,"2015-11-01 13:09:11","2015-11-01 13:09:34"
372,NULL,7327,NULL,11,66,"2015-11-01 13:10:20","2015-11-01 13:10:25"
373,NULL,7338,NULL,9,66,"2015-11-01 13:10:55","2015-11-01 13:10:59"
374,NULL,7339,NULL,5,66,"2015-11-01 13:11:28","2015-11-01 13:11:32"
375,NULL,7330,NULL,6,66,"2015-11-01 13:13:32","2015-11-01 13:13:40"
376,NULL,7335,NULL,9,66,"2015-11-01 13:14:12","2015-11-01 13:14:16"
377,NULL,7333,NULL,8,66,"2015-11-01 13:14:35","2015-11-01 13:14:39"
378,NULL,7341,NULL,5,66,"2015-11-01 13:15:08","2015-11-01 13:15:21"
379,NULL,7407,NULL,1,66,"2015-11-01 13:15:32","2015-11-01 13:15:35"
380,NULL,7336,NULL,10,66,"2015-11-01 13:16:30","2015-11-01 13:16:36"
381,NULL,7342,NULL,1,66,"2015-11-01 13:16:39","2015-11-01 13:16:45"
382,NULL,7382,NULL,55,67,"2015-11-01 13:41:05","2015-11-01 13:41:10"
383,NULL,7383,NULL,14,67,"2015-11-01 13:41:35","2015-11-01 13:41:39"
384,NULL,7355,NULL,9,67,"2015-11-01 13:42:19","2015-11-01 13:42:23"
385,NULL,7376,NULL,4,67,"2015-11-01 13:42:37","2015-11-01 13:42:41"
386,NULL,7352,NULL,6,67,"2015-11-01 13:42:46","2015-11-01 13:42:54"
387,NULL,7354,NULL,3,67,"2015-11-01 13:43:10","2015-11-01 13:43:16"
388,NULL,7387,NULL,11,67,"2015-11-01 13:44:12","2015-11-01 13:44:16"
389,NULL,7386,NULL,13,67,"2015-11-01 13:45:07","2015-11-01 13:45:12"
390,NULL,7332,NULL,20,67,"2015-11-01 13:45:41","2015-11-01 13:46:02"
391,NULL,7334,NULL,37,67,"2015-11-01 13:46:22","2015-11-01 13:46:57"
392,NULL,7348,NULL,8,67,"2015-11-01 13:47:18","2015-11-01 13:47:28"
393,NULL,7373,NULL,20,67,"2015-11-01 13:48:04","2015-11-01 13:50:25"
394,NULL,7416,NULL,18,67,"2015-11-01 13:50:55","2015-11-01 13:51:00"
395,NULL,7358,NULL,1,67,"2015-11-01 13:51:15","2015-11-01 13:51:19"
396,NULL,7391,NULL,1,67,"2015-11-01 13:51:23","2015-11-01 13:51:27"
397,NULL,7370,NULL,1,67,"2015-11-01 13:51:31","2015-11-01 13:51:35"
398,NULL,7362,NULL,1,67,"2015-11-01 13:51:40","2015-11-01 13:51:44"
399,NULL,7427,NULL,1,67,"2015-11-01 13:52:00","2015-11-01 13:52:07"
400,NULL,7364,NULL,12,67,"2015-11-01 13:52:30","2015-11-01 13:52:34"
401,NULL,7384,NULL,16,68,"2015-11-01 14:00:18","2015-11-01 14:00:35"
402,NULL,7385,NULL,5,68,"2015-11-01 14:00:49","2015-11-01 14:00:54"
403,NULL,7409,NULL,2,68,"2015-11-01 14:01:06","2015-11-01 14:01:10"
404,NULL,7382,NULL,17,68,"2015-11-01 14:01:37","2015-11-01 14:01:41"
405,NULL,7383,NULL,5,68,"2015-11-01 14:01:49","2015-11-01 14:01:54"
406,NULL,7428,NULL,7,68,"2015-11-01 14:02:55","2015-11-01 14:02:55"
407,NULL,7394,NULL,6,68,"2015-11-01 14:03:37","2015-11-01 14:03:49"
408,NULL,7375,NULL,30,68,"2015-11-01 14:04:43","2015-11-01 14:04:49"
409,NULL,7373,NULL,4,68,"2015-11-01 14:05:36","2015-11-01 14:05:43"
410,NULL,7351,NULL,2,68,"2015-11-01 14:05:57","2015-11-01 14:06:01"
411,NULL,7347,NULL,3,68,"2015-11-01 14:06:16","2015-11-01 14:06:24"
412,NULL,7342,NULL,1,68,"2015-11-01 14:06:39","2015-11-01 14:06:44"
413,NULL,7345,NULL,5,68,"2015-11-01 14:06:49","2015-11-01 14:07:07"
414,NULL,7359,NULL,2,68,"2015-11-01 14:07:19","2015-11-01 14:07:29"
415,NULL,7343,NULL,16,68,"2015-11-01 14:08:33","2015-11-01 14:08:38"
416,NULL,7344,NULL,4,68,"2015-11-01 14:09:02","2015-11-01 14:09:07"
417,NULL,7346,NULL,3,68,"2015-11-01 14:09:14","2015-11-01 14:09:19"
418,NULL,7429,NULL,6,68,"2015-11-01 14:11:15","2015-11-01 14:11:15"
419,NULL,7425,NULL,32,68,"2015-11-01 14:12:17","2015-11-01 14:12:22"
420,NULL,7377,NULL,1,68,"2015-11-01 14:13:04","2015-11-01 14:13:09"
421,NULL,7337,NULL,12,69,"2015-11-01 14:24:32","2015-11-01 14:24:37"
422,NULL,7384,NULL,5,69,"2015-11-01 14:24:42","2015-11-01 14:24:47"
423,NULL,7350,NULL,10,69,"2015-11-01 14:25:11","2015-11-01 14:25:15"
424,NULL,7373,NULL,17,69,"2015-11-01 14:26:53","2015-11-01 14:26:57"
425,NULL,7365,NULL,4,70,"2015-11-01 14:28:43","2015-11-01 14:28:51"
426,NULL,7372,NULL,3,70,"2015-11-01 14:29:16","2015-11-01 14:29:21"
427,NULL,7408,NULL,6,70,"2015-11-01 14:29:42","2015-11-01 14:29:46"
428,NULL,7337,NULL,9,71,"2015-11-01 14:33:14","2015-11-01 14:33:19"
429,NULL,7329,NULL,17,71,"2015-11-01 14:33:54","2015-11-01 14:33:59"
430,NULL,7328,NULL,5,71,"2015-11-01 14:34:25","2015-11-01 14:34:30"
431,NULL,7397,NULL,12,71,"2015-11-01 14:35:10","2015-11-01 14:35:15"
432,NULL,7363,NULL,7,71,"2015-11-01 14:35:25","2015-11-01 14:35:30"
433,NULL,7366,NULL,6,71,"2015-11-01 14:35:50","2015-11-01 14:35:54"
434,NULL,7420,NULL,19,72,"2015-11-01 14:41:14","2015-11-01 14:41:29"
435,NULL,7395,NULL,13,72,"2015-11-01 14:42:03","2015-11-01 14:42:16"
436,NULL,7363,NULL,2,72,"2015-11-01 14:42:30","2015-11-01 14:42:38"
437,NULL,7377,NULL,2,72,"2015-11-01 14:42:54","2015-11-01 14:42:58"
438,NULL,7389,NULL,19,72,"2015-11-01 14:43:26","2015-11-01 14:43:32"
439,NULL,7368,NULL,13,72,"2015-11-01 14:44:07","2015-11-01 14:44:11"
440,NULL,7374,NULL,3,72,"2015-11-01 14:44:21","2015-11-01 14:44:42"
441,NULL,7378,NULL,7,72,"2015-11-01 14:45:21","2015-11-01 14:45:25"
442,NULL,7388,NULL,1,72,"2015-11-01 14:45:34","2015-11-01 14:45:38"
443,NULL,7419,NULL,1,72,"2015-11-01 14:45:58","2015-11-01 14:46:02"
444,NULL,7359,NULL,1,72,"2015-11-01 14:46:13","2015-11-01 14:46:17"
445,NULL,7391,NULL,1,72,"2015-11-01 14:46:18","2015-11-01 14:46:23"
446,NULL,7332,NULL,1,72,"2015-11-01 14:46:37","2015-11-01 14:46:41"
447,NULL,7418,NULL,5,72,"2015-11-01 14:47:34","2015-11-01 14:47:38"
448,NULL,7329,NULL,1,72,"2015-11-01 14:48:06","2015-11-01 14:48:10"
449,NULL,7415,NULL,4,72,"2015-11-01 14:48:13","2015-11-01 14:48:19"
450,NULL,7418,NULL,99,73,"2015-11-01 22:23:12","2015-11-01 22:25:04"
451,NULL,7394,NULL,3,73,"2015-11-01 22:25:28","2015-11-01 22:25:33"
452,NULL,7372,NULL,1,73,"2015-11-01 22:26:04","2015-11-01 22:26:09"
453,NULL,7408,NULL,1,73,"2015-11-01 22:26:28","2015-11-01 22:26:33"
454,NULL,7421,NULL,4,73,"2015-11-01 22:27:29","2015-11-01 22:27:33"
455,NULL,7378,NULL,2,73,"2015-11-01 22:27:42","2015-11-01 22:27:47"
456,NULL,7327,NULL,41,74,"2015-11-01 22:32:01","2015-11-01 22:32:48"
457,NULL,7363,NULL,15,74,"2015-11-01 22:33:18","2015-11-01 22:33:24"
458,NULL,7328,NULL,19,74,"2015-11-01 22:33:31","2015-11-01 22:34:08"
459,NULL,7430,NULL,3,74,"2015-11-01 22:35:27","2015-11-01 22:35:27"
460,NULL,7377,NULL,1,74,"2015-11-01 22:35:42","2015-11-01 22:35:53"
461,NULL,7357,NULL,12,74,"2015-11-01 22:38:15","2015-11-01 22:39:24"
462,NULL,7405,NULL,2,74,"2015-11-01 22:39:28","2015-11-01 22:39:36"
463,NULL,7410,NULL,2,74,"2015-11-01 22:39:47","2015-11-01 22:39:55"
464,NULL,7412,NULL,3,74,"2015-11-01 22:40:02","2015-11-01 22:40:14"
465,NULL,7331,NULL,11,75,"2015-11-01 22:46:12","2015-11-01 22:46:17"
466,NULL,7340,NULL,11,75,"2015-11-01 22:46:59","2015-11-01 22:47:26"
467,NULL,7431,NULL,1,75,"2015-11-01 22:48:06","2015-11-01 22:48:06"
468,NULL,7432,NULL,4,75,"2015-11-01 22:49:05","2015-11-01 22:49:05"
469,NULL,7368,NULL,2,75,"2015-11-01 22:50:06","2015-11-01 22:50:18"
470,NULL,7389,NULL,1,75,"2015-11-01 22:50:25","2015-11-01 22:50:30"
471,NULL,7329,NULL,1,75,"2015-11-01 22:50:33","2015-11-01 22:50:39"
472,NULL,7433,NULL,9,75,"2015-11-01 22:51:54","2015-11-01 22:51:54"
473,NULL,7337,NULL,13,77,"2015-11-01 22:57:15","2015-11-01 22:57:24"
474,NULL,7373,NULL,1,77,"2015-11-01 22:57:26","2015-11-01 22:57:31"
475,NULL,7380,NULL,1,77,"2015-11-01 22:57:46","2015-11-01 22:57:50"
476,NULL,7378,NULL,4,77,"2015-11-01 22:58:16","2015-11-01 22:58:26"
477,NULL,7377,NULL,1,77,"2015-11-01 22:58:30","2015-11-01 22:58:34"
478,NULL,7395,NULL,3,77,"2015-11-01 22:59:24","2015-11-01 22:59:38"
479,NULL,7434,NULL,1,77,"2015-11-01 23:00:09","2015-11-01 23:00:09"
480,NULL,7358,NULL,1,77,"2015-11-01 23:00:21","2015-11-01 23:00:27"
481,NULL,7435,NULL,1,77,"2015-11-01 23:00:58","2015-11-01 23:00:58"
482,NULL,7436,NULL,11,76,"2015-11-01 23:05:50","2015-11-01 23:05:50"
483,NULL,7437,NULL,1,76,"2015-11-01 23:07:49","2015-11-01 23:07:49"
484,NULL,7369,NULL,2,76,"2015-11-01 23:08:22","2015-11-01 23:08:26"
485,NULL,7438,NULL,2,76,"2015-11-01 23:09:20","2015-11-01 23:09:20"
486,NULL,7439,NULL,2,76,"2015-11-01 23:10:26","2015-11-01 23:10:26"
487,NULL,7440,NULL,17,78,"2015-11-01 23:21:33","2015-11-01 23:21:33"
488,NULL,7442,NULL,2,78,"2015-11-01 23:23:20","2015-11-01 23:23:20"
489,NULL,7443,NULL,2,78,"2015-11-01 23:24:21","2015-11-01 23:24:21"
490,NULL,7444,NULL,1,78,"2015-11-01 23:25:10","2015-11-01 23:25:10"
491,NULL,7400,NULL,3,79,"2015-11-01 23:30:22","2015-11-01 23:30:28"
492,NULL,7402,NULL,4,79,"2015-11-01 23:30:39","2015-11-01 23:30:44"
493,NULL,7398,NULL,11,79,"2015-11-01 23:31:07","2015-11-01 23:31:45"
494,NULL,7445,NULL,21,79,"2015-11-01 23:33:40","2015-11-01 23:33:40"
495,NULL,7406,NULL,3,79,"2015-11-01 23:35:25","2015-11-01 23:35:30"
496,NULL,7410,NULL,1,80,"2015-11-01 23:40:18","2015-11-01 23:40:26"
497,NULL,7417,NULL,11,80,"2015-11-01 23:40:36","2015-11-01 23:40:46"
498,NULL,7390,NULL,1,80,"2015-11-01 23:41:00","2015-11-01 23:41:05"
499,NULL,7446,NULL,2,80,"2015-11-01 23:41:52","2015-11-01 23:41:52"
500,NULL,7447,NULL,3,80,"2015-11-01 23:44:28","2015-11-01 23:44:28"
501,NULL,7405,NULL,4,81,"2015-11-01 23:46:23","2015-11-01 23:46:35"
502,NULL,7404,NULL,6,81,"2015-11-01 23:46:41","2015-11-01 23:46:58"
503,NULL,7402,NULL,6,82,"2015-11-26 15:55:20","2015-11-26 15:56:08"
504,NULL,7399,NULL,10,82,"2015-11-26 15:56:47","2015-11-26 15:56:53"
505,NULL,7478,NULL,10,82,"2015-11-26 16:00:59","2015-11-26 16:00:59"
506,NULL,7401,NULL,6,82,"2015-11-26 16:01:16","2015-11-26 16:02:06"
507,NULL,7440,NULL,4,83,"2015-11-26 16:02:21","2015-11-26 16:02:29"
508,NULL,7479,NULL,1,83,"2015-11-26 16:03:04","2015-11-26 16:03:04"
509,NULL,7426,NULL,1,83,"2015-11-26 16:03:50","2015-11-26 16:03:54"
510,NULL,7354,NULL,17,83,"2015-11-26 16:05:06","2015-11-26 16:05:30"
511,NULL,7336,NULL,2,83,"2015-11-26 16:05:56","2015-11-26 16:06:00"
512,NULL,7332,NULL,2,83,"2015-11-26 16:06:23","2015-11-26 16:06:28"
513,NULL,1185,NULL,28,84,"2015-11-26 16:09:00","2015-11-26 16:09:17"
514,NULL,7383,NULL,20,84,"2015-11-26 16:10:16","2015-11-26 16:10:30"
515,NULL,7436,NULL,4,84,"2015-11-26 16:12:02","2015-11-26 16:12:07"
516,NULL,7366,NULL,19,84,"2015-11-26 16:15:08","2015-11-26 16:16:10"
517,NULL,7362,NULL,36,85,"2015-11-26 16:22:05","2015-11-26 16:22:14"
518,NULL,7330,NULL,24,85,"2015-11-26 16:23:23","2015-11-26 16:23:28"
519,NULL,7485,NULL,1,86,"2016-01-04 09:47:39","2016-01-04 09:47:48"
520,NULL,79,NULL,4,86,"2016-01-04 09:47:59","2016-01-04 09:47:59"
521,NULL,80,NULL,4,86,"2016-01-04 09:48:30","2016-01-04 09:48:30"
522,NULL,84,NULL,4,86,"2016-01-04 09:49:04","2016-01-04 09:49:04"
523,NULL,124,NULL,4,87,"2016-01-04 09:50:04","2016-01-04 10:00:41"
524,NULL,70,NULL,4,87,"2016-01-04 10:00:56","2016-01-04 10:00:56"
525,NULL,43,NULL,19,87,"2016-01-04 10:03:03","2016-01-04 10:03:36"
526,NULL,48,NULL,19,87,"2016-01-04 10:03:53","2016-01-04 10:03:58"
527,NULL,7520,NULL,2,87,"2016-01-04 10:06:16","2016-01-04 10:06:16"
528,NULL,7521,NULL,2,87,"2016-01-04 10:07:17","2016-01-04 10:07:17"
529,NULL,7522,NULL,14,87,"2016-01-04 10:08:48","2016-01-04 10:08:48"
530,NULL,7525,NULL,16,87,"2016-01-04 10:09:50","2016-01-04 10:09:50"
531,NULL,72,NULL,4,88,"2016-01-04 10:11:48","2016-01-04 10:11:48"
532,NULL,7526,NULL,33,88,"2016-01-04 10:13:34","2016-01-04 10:13:34"
533,NULL,7527,NULL,36,88,"2016-01-04 10:14:57","2016-01-04 10:14:57"
534,NULL,5499,NULL,5,88,"2016-01-04 10:15:27","2016-01-04 10:15:49"
535,NULL,119,NULL,4,88,"2016-01-04 10:15:58","2016-01-04 10:15:58"
536,NULL,47,NULL,8,88,"2016-01-04 10:19:44","2016-01-04 10:20:00"
537,NULL,7528,NULL,16,88,"2016-01-04 10:21:27","2016-01-04 10:21:27"
538,NULL,37,NULL,5,88,"2016-01-04 10:22:04","2016-01-04 10:22:37"
539,NULL,7529,NULL,1,88,"2016-01-04 10:23:43","2016-01-04 10:23:43"
540,NULL,7530,NULL,2,88,"2016-01-04 10:25:20","2016-01-04 10:25:20"
541,NULL,7531,NULL,24,89,"2016-01-04 10:40:04","2016-01-04 10:40:04"
542,NULL,5627,NULL,6,89,"2016-01-04 10:40:49","2016-01-04 10:41:01"
543,NULL,190,NULL,4,89,"2016-01-04 10:41:25","2016-01-04 10:41:25"
544,NULL,191,NULL,4,89,"2016-01-04 10:42:09","2016-01-04 10:42:09"
545,NULL,7532,NULL,4,89,"2016-01-04 10:51:28","2016-01-04 10:51:28"
546,NULL,7533,NULL,1,89,"2016-01-04 10:52:15","2016-01-04 10:52:15"
547,NULL,7534,NULL,19,89,"2016-01-04 10:53:49","2016-01-04 10:53:49"
548,NULL,7535,NULL,12,89,"2016-01-04 10:55:14","2016-01-04 10:55:14"
549,NULL,46,NULL,19,89,"2016-01-04 10:55:40","2016-01-04 10:56:15"
550,NULL,7536,NULL,7,89,"2016-01-04 10:58:24","2016-01-04 10:58:24"
551,NULL,5706,NULL,10,86,"2016-01-04 11:05:52","2016-01-04 11:13:06"
552,NULL,5704,NULL,5,86,"2016-01-04 11:13:51","2016-01-04 11:14:23"
553,NULL,5514,NULL,10,86,"2016-01-04 11:14:32","2016-01-04 11:14:57"
554,NULL,128,NULL,4,86,"2016-01-04 11:16:16","2016-01-04 11:16:16"
555,NULL,7537,NULL,8,86,"2016-01-04 11:18:56","2016-01-04 11:18:56"
556,NULL,7538,NULL,15,86,"2016-01-04 11:21:16","2016-01-04 11:21:16"
557,NULL,7539,NULL,7,95,"2016-01-04 11:40:21","2016-01-04 11:40:21"
558,NULL,7514,NULL,5,95,"2016-01-04 11:41:14","2016-01-04 11:41:50"
559,NULL,5456,NULL,4,95,"2016-01-04 11:42:01","2016-01-04 11:42:01"
560,NULL,5449,NULL,4,95,"2016-01-04 11:43:37","2016-01-04 13:07:40"
561,NULL,76,NULL,4,94,"2016-01-04 14:35:50","2016-01-04 14:35:50"
562,NULL,76,NULL,31,91,"2016-01-04 14:37:31","2016-01-04 14:39:50"
563,NULL,72,NULL,21,91,"2016-01-04 14:40:15","2016-01-04 14:40:26"
564,NULL,70,NULL,24,91,"2016-01-04 14:40:32","2016-01-04 14:41:40"
565,NULL,7540,NULL,5,91,"2016-01-04 14:42:25","2016-01-04 14:42:25"
566,NULL,7541,NULL,2,96,"2016-01-04 14:44:09","2016-01-04 14:44:09"
567,NULL,7542,NULL,1,96,"2016-01-04 14:45:56","2016-01-04 14:45:56"
568,NULL,86,NULL,23,96,"2016-01-04 14:46:06","2016-01-04 14:47:17"
569,NULL,91,NULL,14,96,"2016-01-04 14:47:25","2016-01-04 14:48:17"
570,NULL,25,NULL,8,96,"2016-01-04 14:48:37","2016-01-04 14:49:15"
571,NULL,88,NULL,12,96,"2016-01-04 14:49:20","2016-01-04 14:50:11"
572,NULL,23,NULL,6,96,"2016-01-04 14:50:19","2016-01-04 14:50:50"
573,NULL,80,NULL,4,92,"2016-01-04 14:54:19","2016-01-04 14:54:19"
574,NULL,84,NULL,2,92,"2016-01-04 14:55:56","2016-01-04 14:56:16"
575,NULL,19,NULL,4,92,"2016-01-04 14:56:26","2016-01-04 14:56:51"
576,NULL,7543,NULL,4,92,"2016-01-04 14:57:51","2016-01-04 14:57:51"
577,NULL,85,NULL,6,92,"2016-01-04 14:58:15","2016-01-04 14:58:59"
578,NULL,7502,NULL,11,92,"2016-01-04 15:00:05","2016-01-04 15:02:16"
579,NULL,7544,NULL,9,97,"2016-01-04 15:04:03","2016-01-04 15:04:03"
580,NULL,25,NULL,2,97,"2016-01-04 15:04:32","2016-01-04 15:04:43"
581,NULL,26,NULL,5,97,"2016-01-04 15:05:02","2016-01-04 15:05:31"
582,NULL,94,NULL,1,97,"2016-01-04 15:05:44","2016-01-04 15:05:55"
583,NULL,7545,NULL,7,98,"2016-01-04 15:14:09","2016-01-04 15:14:09"
584,NULL,93,NULL,6,98,"2016-01-04 15:14:43","2016-01-04 15:15:14"
585,NULL,94,NULL,1,98,"2016-01-04 15:15:19","2016-01-04 15:15:29"
586,NULL,7484,NULL,1,98,"2016-01-04 15:15:42","2016-01-04 15:15:46"
587,NULL,7546,NULL,1,136,"2016-01-07 12:03:16","2016-01-07 12:03:16"
588,NULL,30,NULL,4,136,"2016-01-07 12:03:44","2016-01-07 12:04:15"
589,NULL,4983,NULL,12,136,"2016-01-07 12:04:31","2016-01-07 12:05:24"
590,NULL,2381,NULL,1,136,"2016-01-07 12:05:31","2016-01-07 12:05:37"
591,NULL,4980,NULL,4,136,"2016-01-07 12:05:56","2016-01-07 12:05:56"
592,NULL,7547,NULL,4,136,"2016-01-07 12:08:13","2016-01-07 12:08:13"
593,NULL,7548,NULL,3,136,"2016-01-07 12:09:10","2016-01-07 12:09:10"
594,NULL,7549,NULL,1,136,"2016-01-07 12:10:05","2016-01-07 12:10:05"
595,NULL,7550,NULL,2,136,"2016-01-07 12:11:12","2016-01-07 12:11:12"
596,NULL,7551,NULL,2,136,"2016-01-07 12:12:26","2016-01-07 12:12:26"
597,NULL,4943,NULL,2,136,"2016-01-07 12:12:47","2016-01-07 12:13:01"
598,NULL,7552,NULL,12,130,"2016-01-07 12:20:14","2016-01-07 12:20:14"
599,NULL,7553,NULL,36,129,"2016-01-07 13:25:25","2016-01-07 13:25:25"
600,NULL,7525,NULL,48,129,"2016-01-07 13:26:07","2016-01-07 13:26:15"
601,NULL,7522,NULL,36,129,"2016-01-07 13:26:27","2016-01-07 13:26:42"
602,NULL,7554,NULL,24,129,"2016-01-07 13:27:48","2016-01-07 13:27:48"
603,NULL,7541,NULL,12,129,"2016-01-07 13:28:04","2016-01-07 13:28:34"
604,NULL,7508,NULL,35,37,"2016-01-07 13:47:06","2016-01-07 13:47:53"
605,NULL,129,NULL,2,37,"2016-01-07 13:48:33","2016-01-07 13:48:50"
606,NULL,129,NULL,5,10,"2016-01-07 13:51:36","2016-01-07 13:51:55"
607,8,7555,37,144,NULL,"2016-01-07 14:02:31","2016-01-07 14:02:31"
608,8,7556,37,36,NULL,"2016-01-07 14:04:06","2016-01-07 14:04:06"
609,8,199,37,72,NULL,"2016-01-07 14:13:57","2016-01-07 14:14:25"
610,8,7511,37,48,NULL,"2016-01-07 14:14:49","2016-01-07 14:15:40"
611,8,7557,37,24,NULL,"2016-01-07 14:24:43","2016-01-07 14:24:43"
612,8,124,37,48,NULL,"2016-01-07 14:28:08","2016-01-07 14:30:42"
613,8,7558,37,12,NULL,"2016-01-07 14:31:42","2016-01-07 14:31:42"
614,8,1196,37,48,NULL,"2016-01-07 14:32:00","2016-01-07 14:33:25"
615,8,7559,37,12,NULL,"2016-01-07 14:33:59","2016-01-07 14:33:59"
616,8,7560,37,12,NULL,"2016-01-07 14:35:01","2016-01-07 14:35:01"
617,8,7561,37,36,NULL,"2016-01-07 14:37:24","2016-01-07 14:37:24"
618,8,7518,37,48,NULL,"2016-01-07 14:37:30","2016-01-07 14:37:44"
619,8,7562,37,24,NULL,"2016-01-07 14:40:04","2016-01-07 14:40:04"
620,8,7563,37,36,NULL,"2016-01-07 14:41:27","2016-01-07 14:41:27"
621,8,2388,37,4,NULL,"2016-01-07 14:42:12","2016-01-07 14:42:50"
622,8,7564,37,20,NULL,"2016-01-07 14:43:47","2016-01-07 14:43:47"
623,8,7509,37,12,NULL,"2016-01-07 14:46:20","2016-01-07 14:46:30"
624,8,4994,37,24,NULL,"2016-01-07 14:54:04","2016-01-07 14:54:25"
625,8,7551,37,12,NULL,"2016-01-07 14:55:20","2016-01-07 14:55:28"
626,8,7565,37,48,NULL,"2016-01-07 14:56:50","2016-01-07 14:56:50"
627,NULL,5611,NULL,4,107,"2016-01-07 15:14:14","2016-01-07 15:14:14"
628,NULL,193,NULL,4,107,"2016-01-07 15:14:55","2016-01-07 15:15:16"
629,NULL,71,NULL,4,107,"2016-01-07 15:16:48","2016-01-07 15:16:48"
630,NULL,7566,NULL,19,128,"2016-01-07 15:23:11","2016-01-07 15:23:11"
631,NULL,135,NULL,19,128,"2016-01-07 15:23:22","2016-01-07 15:23:56"
632,NULL,7567,NULL,6,128,"2016-01-07 15:24:49","2016-01-07 15:24:49"
633,NULL,7568,NULL,8,128,"2016-01-07 15:26:00","2016-01-07 15:26:00"
634,NULL,7569,NULL,6,128,"2016-01-07 15:27:02","2016-01-07 15:27:02"
635,NULL,7570,NULL,4,128,"2016-01-07 15:27:55","2016-01-07 15:27:55"
636,NULL,7571,NULL,16,128,"2016-01-07 15:29:16","2016-01-07 15:29:16"
637,NULL,7572,NULL,1,128,"2016-01-07 15:30:21","2016-01-07 15:30:21"
638,NULL,7573,NULL,5,128,"2016-01-07 15:31:16","2016-01-07 15:31:16"
639,NULL,124,NULL,14,128,"2016-01-07 15:32:21","2016-01-07 15:32:26"
640,NULL,7574,NULL,7,128,"2016-01-07 15:36:09","2016-01-07 15:36:09"
641,NULL,7537,NULL,1,128,"2016-01-07 15:36:53","2016-01-07 15:37:01"
642,NULL,200,NULL,7,93,"2016-01-07 15:47:06","2016-01-07 15:47:36"
643,NULL,7575,NULL,54,127,"2016-01-07 16:02:34","2016-01-07 16:02:34"
644,NULL,7576,NULL,5,127,"2016-01-07 16:03:42","2016-01-07 16:03:42"
645,NULL,1196,NULL,6,127,"2016-01-07 16:03:58","2016-01-07 16:04:38"
646,NULL,7577,NULL,3,127,"2016-01-07 16:05:57","2016-01-07 16:05:57"
647,NULL,7559,NULL,3,127,"2016-01-07 16:06:09","2016-01-07 16:06:48"
648,NULL,7578,NULL,2,127,"2016-01-07 16:07:47","2016-01-07 16:07:47"
649,NULL,7579,NULL,3,127,"2016-01-07 16:08:40","2016-01-07 16:08:40"
650,NULL,94,NULL,8,123,"2016-01-07 17:05:49","2016-01-07 17:06:13"
651,NULL,93,NULL,8,123,"2016-01-07 17:06:18","2016-01-07 17:06:34"
652,NULL,1198,NULL,4,123,"2016-01-07 17:06:38","2016-01-07 17:06:38"
653,NULL,4943,NULL,1,123,"2016-01-07 17:08:11","2016-01-07 17:10:43"
654,NULL,7580,NULL,5,127,"2016-01-07 17:11:54","2016-01-07 17:11:54"
655,NULL,7581,NULL,1,127,"2016-01-07 17:12:49","2016-01-07 17:12:49"
656,NULL,7582,NULL,31,127,"2016-01-07 17:14:20","2016-01-07 17:14:20"
657,NULL,7583,NULL,7,127,"2016-01-07 17:16:27","2016-01-07 17:16:27"
658,NULL,1198,NULL,4,126,"2016-01-07 17:27:30","2016-01-07 17:27:49"
659,NULL,201,NULL,9,126,"2016-01-07 17:27:54","2016-01-07 17:28:07"
660,NULL,7584,NULL,4,126,"2016-01-07 17:29:06","2016-01-07 17:29:06"
661,NULL,7585,NULL,2,126,"2016-01-07 17:29:58","2016-01-07 17:29:58"
662,NULL,7586,NULL,5,126,"2016-01-07 17:31:10","2016-01-07 17:31:10"
