Order number,Productcode,Inner,Outer,Description,Barcode,Order date,unitprice,Order qty pieces,Pieces allocated,Pieces picked,Pices delivered,Pieces balance,Order Qty Cartons,Cartons allocated,Cartons picked,Cartons delivered,Cartons balance ,Stock status 
131480,AF0021,30,90,30G ANTIQUE FLOWER WAX MELTS,5024418759157,03/02/14,0.48,90,0,0,90,0,1,0,0,1,0.00,NO STOCK
131480,BA0616,12,48,28X17 'ALL I NEED' WASH BAG,5024418696476,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,18/03/2015
131480,BA0617,12,36,17X17 'ALL I NEED' STORAGECASE,5024418696483,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,BA0618,6,24,'ALL I NEED' COSMETIC CASE,5024418696513,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,BA0619,6,24,39X22 ALL I NEED FOLDING STORA,5024418696544,03/02/14,2.50,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,BB0001,1,12,TONAL BABY 1ST YEAR P/FRAME,5024418605539,03/02/14,2.40,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,BB0004,4,12,76X22 WHITE MY 1ST YEAR FRAME,5024418682462,03/02/14,5.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,BB0100,4,12,76X22 DUSKY P/B 1ST YEAR FRAME,5024418682486,03/02/14,5.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,BG0060,1,12,UK 1.5M BOTANICAL BFLY LIGHTS,5024418702177,03/02/14,5.00,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,BG0070,12,36,65X55 BOTANICAL BFLY SHPER+ZIP,5024418720034,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,BG0072,12,72,6X5 LED BFLY TLITE HDR,5024418723790,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,BK0002,12,72,22X7 DELUXE PASTRY BRUSH,5024418678861,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,BK0003,12,72,25CM WIRE CAKE REST STAND,5024418678878,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,BM0060,0,12,80X50 STONE PATTERN MAT,5024418735755,03/02/14,4.50,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,BS0004,1,8,S/6 BOOKSHELF GIFT BOXES,5024418729150,03/02/14,9.50,8,0,0,8,0,1,0,0,1,0.00,IN STOCK
131480,BT0010,12,72,BRIGHT 17X17.5 PLASTIC BASKET,5024418630715,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,BT0019,12,72,BRIGHT WHEELIE BIN TIDY,5024418640387,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,BT0028,12,60,BRIGHT 400ML ICE BLOCK-4 ASST,5024418648901,03/02/14,0.55,60,0,0,60,0,1,0,0,1,0.00,NO STOCK
131480,BT0034,1,8,S/4 BRIGHT BOOK STYLE BOXES,5024418659051,03/02/14,6.95,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,BT0035,12,72,BRIGHT 10X5X2 PK2 ICE BLOCKS,5024418662846,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,BT0055,12,72,2 DRWR BRIGHT STORAGE UNIT,5024418720386,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,BT0056,12,72,30X19 BRIGHT PLASTIC BASKET,5024418721185,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,BT0057,12,72,200 BRIGHT DRINKING STRAWS,5024418721826,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,BT0070,8,48,35X16 BRIGHT TAG CHALK BOARD,5024418734949,03/02/14,0.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,BW1456,1,4,40X32-SEAGRASS 4PC STRGE BOXES,5024418557883,03/02/14,15.95,4,0,0,4,0,1,0,0,1,0.00,IN STOCK
131480,BW1465,1,8,S/3 WICKER TRAYS,5024418559801,03/02/14,6.95,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,BW1501,1,1,S/9 LRG GREY WILLOW TRUNKS,5024418571773,03/02/14,75.00,1,0,0,1,0,1,0,0,1,0.00,IN STOCK
131480,BW1617,1,4,S/3 RND IRON BASKETS JUTE LINI,5024418646181,03/02/14,18.50,4,0,0,4,0,1,0,0,1,0.00,NO STOCK
131480,BW1626,1,6,S/4 WOVEN BSKTS W/HNDLES 2ASTD,5024418666158,03/02/14,12.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,BW1660,1,2,S/7 WIDE WEAVE BASKETS,5024418734338,03/02/14,38.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,CD5254,12,48,PK8 HOUSEHOLD WHITE CANDLES,5024418677031,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,CD5290,24,72,PK6 - 9 HOUR WHT TEA LITES,5024418729433,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CD5291,12,36,PK12 - 9 HOUR WHT TEA LITES,5024418729440,03/02/14,1.00,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,CD5295,12,72,PK3 LED TEA LITES,5024418732143,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,CD5296,12,72,PK2 LED VOTIVES,5024418732174,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,CD5297,12,48,9X7 LED DRIPPING CANDLE,5024418738428,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,CD5301,12,36,7X10 LAYER CANDLE PINKS/LILACS,5024418737742,03/02/14,1.75,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,CD5331,12,36,7X10 LAYER CANDLE NATURALS,5024418738015,03/02/14,1.75,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,CD5341,6,36,PK30 WHITE TEA LITE CANDLES,5024418738831,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,CD5396,12,96,15X5 RED CHURCH PILLAR CANDLE,5024418753339,03/02/14,0.85,96,0,0,96,0,1,0,0,1,0.00,NO STOCK
131480,CD5399,12,48,16X7 RED CHURCH PILLAR CANDLE,5024418753360,03/02/14,1.35,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,CD5400,12,36,24X7 RED CHURCH PILLAR CANDLE,5024418753377,03/02/14,2.00,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,CH3383,12,36,15X15 HANGING HEART TLITE HDR,5024418546832,03/02/14,1.95,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,CH4346,0,36,20X11.5 WDN CANDLESTICK,5024418729938,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,15/03/2015
131480,CH4482,2,6,38X13 STANDING HEART T.LITE HL,5024418750819,03/02/14,7.50,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,CL0941,12,72,6CM CLEAR ALARM CLOCK,5024418476344,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0012,12,72,PK50 CRAFT LEAVES,5024418630357,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,12/03/2015
131480,CR0032,12,72,PK8 CRAFT PLAIN CARD MATCHBOX,5024418646273,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0055,24,72,CRAFT PK12 PAPER ROSES 6ASTD,5024418649656,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0096,12,72,METALLIC PUFFY STICKERS 4ASTD,5024418652151,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,CR0118,48,144,2.5M VINTAGE FLORAL RIBBON 4AS,5024418653585,03/02/14,0.48,144,0,0,144,0,1,0,0,1,0.00,IN STOCK
131480,CR0162,24,72,PK5 WHT A3 CRAFT CARD 300GSM,5024418677444,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,CR0178,12,72,24X14 METALLIC SCHOOL STICKERS,5024418677970,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0181,12,72,22X19 HANGING CORK SHAPES,5024418678939,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0204,12,72,PK6 LARGE CRAFTING FEATHERS,5024418679745,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0205,12,72,PK5 ASTD CROCHET HOOKS,5024418679752,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0207,12,72,CRAFT FUNKY FEATHER PK 4G,5024418679790,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,13/06/2015
131480,CR0242,12,72,22X13 PK72 RAINBOW CRAFT STICK,5024418678281,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0370,12,72,PK3 2.5M COLOURED CRAFT CORD,5024418720515,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0390,12,72,CRAFT HANDMADE PRINTED STICKER,5024418720737,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0478,12,72,PK150 5X4CM CLR CRAFT BAGS,5024418733362,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0495,12,72,1.2M FLOCK B/FLY ORGANZA,5024418735205,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,CR0500,12,72,1.1M FOAM LINE ORGANZA,5024418735335,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,DM0015,12,48,40X30 PAW PRINT MAT,5024418719892,03/02/14,0.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,FG0120,12,72,METAL BUTTERFLY CURTAIN CLIP,5024418421832,03/02/14,0.60,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,FG0419B,12,72,PK2 NAIL CLIPPER SET 5CM/8CM,5024418601753,03/02/14,0.40,72,0,0,72,0,1,0,0,1,0.00,04/06/2015
131480,FG1731,12,24,SET/6  DUCKS - 6CM 3 ASSTD,5024418462446,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,FG1732,12,24,SET/4 DUCKS - 4 ASSORTED,5024418462453,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,FG1877,6,24,NAT WILLOW BSKT WITH 3 VASES,5024418556466,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,04/06/2015
131480,FG1903,12,36,15CM CHROME & WOOD HEART,5024418592860,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,FG2185,6,48,9CM WHITE PAPER HEART DECOR,5024418602033,03/02/14,0.85,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,FR0050,12,72,9X6X5 MANGO WOOD INCENSE BOX,5024418725602,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,28/04/2015
131480,FR0051,6,48,31X5 MANGO WOOD INCENSE BOX,5024418725640,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,28/04/2015
131480,FR0071,12,192,INCENSE STICK HOLDERS-6ASST,5024418738503,03/02/14,0.25,192,0,0,192,0,1,0,0,1,0.00,03/05/2015
131480,GB4584,1,8,TEDDY BEAR S/6 GIFT BOXES,5024418589167,03/02/14,9.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,GB4718,1,8,BULL DOG S/6 GIFT BOXES,5024418724018,03/02/14,8.95,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,GG4990,12,72,TONAL 11.5X10.5 METAL PLANT PO,5024418596073,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,GG4992,6,36,TONAL 17X20 METAL PLANT POT,5024418596097,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,GG4993,6,48,TONAL 20X14 TALL METAL PLANTER,5024418596134,03/02/14,1.25,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,GI5707,12,48,BRIGHT METAL BUCKET STORAGE,5024418578758,03/02/14,0.95,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,GI5748,1,24,BRIGHT 24X26.5 METAL MESH BIN,5024418594277,03/02/14,1.50,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,GI5754,1,4,BRIGHT S/3 WOODEN CRATES 4ASTD,5024418581062,03/02/14,16.95,4,0,0,4,0,1,0,0,1,0.00,NO STOCK
131480,GI5825,1,1,TEDDY BEAR S/3 TRUNKS,5024418592938,03/02/14,75.00,1,0,0,1,0,1,0,0,1,0.00,NO STOCK
131480,GS0015,1,4,GENERAL STORE S/3 WOOD CRATES,5024418633334,03/02/14,14.95,4,0,0,4,0,1,0,0,1,0.00,IN STOCK
131480,HH0511,12,72,NAT.DUSTER BAMBOO HNDLE-3 ASST,5024418469995,03/02/14,1.10,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,HH1025A,12,72,PILL BOX,5024418345664,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,HH3038A,12,72,15 ADHESIVE HOOKS,5024418357278,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,HH4074,12,72,20X15CM 5PC TRAVEL BOTTLE SET,5024418465348,03/02/14,0.55,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,HH4797,12,72,7DAY STACKABLE PILL BOX,5024418467076,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,HH4950,6,24,3 TIER PLASTIC STORAGE BOXES,5024418493501,03/02/14,2.25,24,0,0,24,0,1,0,0,1,0.00,09/03/2015
131480,HH5102,12,72,PK8 DISPOSABLE SHOWER CAPS,5024418539896,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,HH5195,12,48,CLOTHES BRUSH + SHOE HORN,5024418579595,03/02/14,0.95,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,HW0780A,12,72,2PC SHOE BRUSHES,5024418314424,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,KI0339A,12,72,21CM SIEVE,5024418353195,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,KI0340A,12,48,SET3 SEIVES,5024418348429,03/02/14,0.48,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,KI5396,12,72,2PC BOTTLE + CLEANING BRUSH,5024418510130,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,04/06/2015
131480,KI5870,1,6,S/3 WOODEN HEART TRAYS,5024418729877,03/02/14,7.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,KI5871,6,12,40X30 RND WDN CHOPPING BOARD,5024418729907,03/02/14,2.95,24,0,0,24,0,2,0,0,2,0.00,NO STOCK
131480,KI5905,0,10,38X24 CHUNKY BREAD CHOP BOARD,5024418737445,03/02/14,3.95,10,0,0,10,0,1,0,0,1,0.00,01/04/2015
131480,NT0001,6,24,50X34 NETTLE&TWINE CHALKBOARD,5024418706908,03/02/14,2.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,NT0002,6,12,S/3 NETTLE&TWINE WDN TRAYS,5024418706915,03/02/14,7.50,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,NT0009,4,12,51X24 NETTLE&TWINE WALL UNIT,5024418707073,03/02/14,4.75,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,NT0015,12,72,28X10 NET&TWINE MAGNETIC MEMO,5024418707158,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,NT0016,6,24,35X27 NETTLE&TWINE BIRD HOOK,5024418707301,03/02/14,2.50,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,NT0031,24,72,18X4.5 NETTLE & TWINE WDN SIGN,5024418719083,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,OL0046,2,12,34X18 ANTIQUE STONE FROG,5024418753155,03/02/14,4.85,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,OR0036,6,24,D25 LRG JINGLE BELL HEART DECO,5024418644347,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,OR0179,1,12,S/3 WOVEN GRY/WHT BASKETS,5024418731825,03/02/14,5.50,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,OR0256,6,36,20CM METAL WIRE HANG HEART,5024418741077,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,PA0029,12,72,PASTEL PK200 DRINKING STRAWS,5024418712961,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,PE0245,6,48,GIANT DOG LEAD,5024418138679,03/02/14,1.75,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,PE0989,1,8,PET FOLDING TRAVEL BED,5024418720232,03/02/14,6.95,8,0,0,8,0,1,0,0,1,0.00,24/03/2015
131480,PG0007,1,12,PARIS GLAMOUR S/6 OVAL BOXES,5024418738336,03/02/14,12.95,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,PH1325,1,12,ANTIQUE WHITE 5X7 PHOTO FRAME,5024418489535,03/02/14,5.00,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,PH1328,1,8,ANTIQUE WHITE QUAD 5X5 FRAME,5024418489566,03/02/14,8.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,SG0070,1,12,12X7 MY FAVOURITE THINGS TIN,5024418730774,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,SG0077,1,6,S/3 RUSTIC CRATE TRUGS,5024418735038,03/02/14,10.00,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,ST0963A,12,72,ARTIST PALETTE,5024418188438,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST1052,6,36,ARTIST SKETCH SET,5024418188087,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,ST1166A,5,20,70X100X1.5CM PLAIN CANVAS,5024418568117,03/02/14,4.95,20,0,0,20,0,1,0,0,1,0.00,21/05/2015
131480,ST1320B,12,72,6PCS ARTIST BRUSHES,5024418377108,03/02/14,0.50,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST2155B,12,72,A5 CLEAR BAGS X 24PCS,5024418532262,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,06/03/2015
131480,ST4826A,12,72,9 ASSORTED ARTIST BRUSHES,5024418526865,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,04/06/2015
131480,ST4896,12,48,300X220MM CUTTING MAT,5024418397977,03/02/14,0.95,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,ST4897,12,36,450X300MM CUTTING MAT,5024418397953,03/02/14,1.75,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,ST5035,12,72,PK6 A5 GLITTER CARDS,5024418398745,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST5079,12,72,50 REUSEABLE BAGS,5024418417255,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST5088,12,60,A5 SKETCH PAD - 80 SHEETS,5024418417682,03/02/14,0.75,60,0,0,60,0,1,0,0,1,0.00,IN STOCK
131480,ST5089,6,36,A4 SKETCH PAD - 80 SHEETS,5024418417699,03/02/14,1.20,36,0,0,36,0,1,0,0,1,0.00,IN STOCK
131480,ST5090,6,18,A3 SKETCH PAD - 80 SHEETS,5024418417705,03/02/14,2.50,18,0,0,18,0,1,0,0,1,0.00,IN STOCK
131480,ST5154,12,72,5 FOAM CRAFT BRUSHES,5024418421986,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST5225B,12,72,8 CRAFT STORAGE TUBS,5024418695752,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST5260,12,24,"4.5"" METAL CASH BOX",5024418459125,03/02/14,1.95,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,ST5261,6,18,"6"" METAL CASH BOX",5024418318002,03/02/14,2.95,18,0,0,18,0,1,0,0,1,0.00,IN STOCK
131480,ST5262,6,12,"8"" METAL CASH BOX",5024418318019,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,ST5263,1,12,"10"" METAL CASH BOX",5024418318026,03/02/14,4.50,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,ST5897,12,72,PK4 AST DRAWSTRING ORGANZ.BAGS,5024418475637,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST5950,12,72,50 SEALING BAGS,5024418492863,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST6014,12,72,PK6 COL. A6 CARD AND ENVELOPE,5024418509592,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,04/06/2015
131480,ST6280,12,72,PK100 CRAFT  WOODEN STICKS,5024418539742,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,NO STOCK
131480,ST6281A,12,72,PK8 FOAM SHAPES- 6AST,5024418652908,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST6417,12,72,MAKE YOUR OWN BEAD NECKLACE,5024418580720,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST7006,12,72,VINT CRAFT PK6 ASTD FABRICS,5024418586449,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST7016,12,96,PK80 CRAFT SEAL BAGS 5X9.5CM,5024418592556,03/02/14,0.48,96,0,0,96,0,1,0,0,1,0.00,IN STOCK
131480,ST7017,12,72,PK60 CRAFT SEAL BAG 12.7X7.6,5024418592563,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST7018,12,72,PK40 CRAFT SEAL BAGS 12.4X18,5024418592570,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,ST7034,12,48,17X17CM WD 7 COMPARTMENT UNIT,5024418597520,03/02/14,1.20,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,ST7137,24,72,METALLIC 5 CRAFT WIRE SET,5024418717416,03/02/14,0.48,72,0,0,72,0,1,0,0,1,0.00,13/06/2015
131480,TO0052,6,12,43X41 TONAL FABRIC HRT MEMO BD,5024418685227,03/02/14,3.50,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,TX0717,1,12,21X18 SHEEP DOOR STOP 2 ASTD,5024418682196,03/02/14,3.75,12,0,0,12,0,1,0,0,1,0.00,24/06/2015
131480,TX0781,6,24,100X140 FOLDING PICNIC BLANKET,5024418733522,03/02/14,2.50,24,0,0,24,0,1,0,0,1,0.00,IN STOCK
131480,UJ0011,6,48,17X7 LONDON TIN MONEYBOX,5024418731313,03/02/14,0.85,48,0,0,48,0,1,0,0,1,0.00,IN STOCK
131480,VR0075,12,48,45X45 VINT ROMANCE SHOPPER+ZIP,5024418719984,03/02/14,1.00,48,0,0,48,0,1,0,0,1,0.00,NO STOCK
131480,VR0087,1,18,VINTAGE ROMANCE ROPE BAG,5024418724902,03/02/14,2.95,18,0,0,18,0,1,0,0,1,0.00,IN STOCK
131480,WD0025,6,24,12X11 WDN SINGLE DRWR OWL UNIT,5024418735748,03/02/14,1.50,24,0,0,24,0,1,0,0,1,0.00,NO STOCK
131480,WD0039,1,2,S/3 WOOD EFFECT SQU TRUNKS,5024418739487,03/02/14,29.00,2,0,0,2,0,1,0,0,1,0.00,IN STOCK
131480,WD0067,1,6,S/6 WOODLAND GIFT BOXES,5024418758389,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,WF1335,1,2,S/4 RECT WOODEN CRATES 2 ASTD,5024418520474,03/02/14,18.95,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,WF1702,2,18,25.5X18 CARVED WDN DAISY LETTE,5024418729068,03/02/14,2.65,18,0,0,18,0,1,0,0,1,0.00,IN STOCK
131480,XM1643,4,12,20X16 XMAS CONE HRT TABLE DECO,5024418644149,03/02/14,4.50,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM1669A,1,6,VICTORIAN SANTA S/6 GIFT BOXES,5024418763437,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM1738,6,36,17X14 SANTA SHAPED TIN,5024418732716,03/02/14,1.00,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM1971,12,36,25X8 T.LITE HLDR W/SILVER HERT,5024418758631,03/02/14,1.35,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2003,1,6,S/6 XMAS BULL DOG BOXES,5024418743774,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,XM2024,1,12,UK 25TH DECEMBER S/7 GIFT BOXE,5024418744078,03/02/14,5.00,12,0,0,12,0,1,0,0,1,0.00,IN STOCK
131480,XM2025,1,12,UK 25TH DECEMBER S/4 GIFT BOXE,5024418744085,03/02/14,5.00,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2026,1,6,UK 25TH DECEMBER S/6 GIFT BOXE,5024418744092,03/02/14,8.95,6,0,0,6,0,1,0,0,1,0.00,IN STOCK
131480,XM2056,9,36,S/5 WHT GLITTER STAR T.LITES,5024418745976,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2063,12,36,120CM PINECONE GARLAND 2ASTD,5024418746058,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2100,12,72,S/2 R/W TAPER CANDLES,5024418746348,03/02/14,0.75,72,0,0,72,0,1,0,0,1,0.00,IN STOCK
131480,XM2102,12,36,S/6 RED TAPER CANDLES,5024418746362,03/02/14,1.50,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2107,12,36,33CM ADVENT CANDLE 2 ASTD,5024418746416,03/02/14,1.40,36,0,0,36,0,1,0,0,1,0.00,NO STOCK
131480,XM2140,1,12,S/3 RED FLOCK RND STORAGE BOXE,5024418746652,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2141,1,6,S/6 RED FLOCK RECT BOXES,5024418746669,03/02/14,9.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM2142,1,8,S/3 RED FLOCK RECT BOXES,5024418746683,03/02/14,5.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
131480,XM2143,1,2,S/10 RED FLOCK RECT BOXES,5024418746690,03/02/14,25.00,2,0,0,2,0,1,0,0,1,0.00,NO STOCK
131480,XM2145,1,12,S/3 BROWN&GOLD ROUND BOXES,5024418746706,03/02/14,3.95,12,0,0,12,0,1,0,0,1,0.00,NO STOCK
131480,XM2146,1,6,S/6 BROWN&GOLD RECT BOXES,5024418746713,03/02/14,9.95,6,0,0,6,0,1,0,0,1,0.00,NO STOCK
131480,XM2147,1,8,S/3 BROWN&GOLD GLITTER BOXES,5024418746720,03/02/14,5.50,8,0,0,8,0,1,0,0,1,0.00,NO STOCK
